entry_id,title,category,posting_date,unit_slug,card,evidencia,pred_subunit,gold_subunit,gold_subunits_extra,gold_fonte,scorable,notas
videoscg-v2,Playlist da Disciplina - Vídeos,outros,,unidade-01-introducao-ao-processamento-grafico,Plano de Ensino,98716-4 Computação Gráfica - Prof. Márcio Sarroglia Pinho Playlist de Computação Gráfica · Fundamentos Matemáticos · Detecção de Colisão · Geometria Computacional · Processo de Visualização 2D · Curva,conceitos,,,,no,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); playlist da disciplina inteira
resolucao-de-prova-de-computacao-grafica-2d-html,Resolução de Prova de Computação Gráfica 2D,provas,,unidade-04-processo-de-visualizacao-2d,Provas Resolvidas,resolucao-de-prova-de-computacao-grafica-2d · Conteúdo Extraído,desenho-de-linhas,,,,no,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); prova resolvida (duplicata html)
resolucao-de-prova-de-computacao-grafica-3d,Resolução de Prova de Computação Gráfica 3D,provas,,unidade-08-sintese-de-imagens-realisticas,Provas Resolvidas,resolucao-de-prova-de-computacao-grafica-3d · Conteúdo Extraído,mapeamento-de-textura,,,,no,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); prova resolvida: cobre varias unidades
domina,Página sobre Geometria Computacional,outros,,unidade-02-fundamentos-matematicos,5 - Geometria Computacional,Domina · Conteúdo Extraído,entidades-geometricas,algoritmos-de-geometria-computacional,,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); contagem geometrica / matriz de dominancia
planesweep,Página sobre Geometria Computacional,outros,,unidade-02-fundamentos-matematicos,5 - Geometria Computacional,PlaneSweep · Conteúdo Extraído,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
slab,Página sobre Geometria Computacional,outros,,unidade-02-fundamentos-matematicos,5 - Geometria Computacional,Slab · Conteúdo Extraído,algoritmos-de-poligonos,algoritmos-de-geometria-computacional,algoritmos-de-poligonos,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); pesquisa geometrica: em qual poligono esta o ponto (slab)
exercicioduascores,Página sobre Manipulação de Imagens,listas,,unidade-03-processamento-de-imagens-e-visao-computacional,8 - Manipulação de Imagens,ExercicioDuasCores · Conteúdo Extraído,,algoritmos-de-quantizacao-e-amostragem,cores-e-tipos-de-imagens,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); padroes de halftone (2 cores) = quantizacao
video-sobre-origens-da-computacao-grafica-806e66,Vídeo sobre Origens da Computação Gráfica,references,,unidade-01-introducao-ao-processamento-grafico,1 - Origens da Computação Gráfica,Vídeo sobre Origens da Computação Gráfica · Conteúdo Extraído,origens,origens,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
video-com-instrucoes-para-usar-opengl-na-vdi-da-pucrs-3a8758,Vídeo com instruções para usar OpenGL na VDI da PUCRS,references,,unidade-01-introducao-ao-processamento-grafico,2 - Biblioteca OpenGL,Vídeo com instruções para usar OpenGL na VDI da PUCRS · Conteúdo Extraído,conceitos,,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); ferramenta (OpenGL na VDI): vazio
pagina-com-videos-sobre-fundamentos-matematicos-para-computacao-grafica-d1d4a9,Página com Vídeos sobre Fundamentos Matemáticos para Computação Gráfica,references,,unidade-02-fundamentos-matematicos,3 - Fundamentos Matemáticos para Computação Gráfica,Página com Vídeos sobre Fundamentos Matemáticos para Computação Gráfica · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduaç,,entidades-geometricas,operacoes-com-vetores,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = pagina de login do Moodle; rotulo pelo titulo
videos-sobre-algoritmos-de-detecao-de-colisao-bd7d84,Vídeos sobre Algoritmos de Deteção de Colisão,references,,unidade-02-fundamentos-matematicos,4 - Detecção de Colisão,"Vídeos sobre Algoritmos de Deteção de Colisão · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e ",,algoritmos-de-deteccao-e-calculo-de-interseccao,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = login do Moodle
pagina-com-videos-sobre-geometria-computacional-ebca9a,Página com Videos Sobre Geometria Computacional,references,,unidade-02-fundamentos-matematicos,5 - Geometria Computacional,"Página com Videos Sobre Geometria Computacional · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado ",algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = login do Moodle
pagina-com-videos-sobre-recorte-e257d3,Página com Vídeos sobre RECORTE,references,,unidade-04-processo-de-visualizacao-2d,6 - Processo de Visualização 2D,"Página com Vídeos sobre RECORTE · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e Professores",recorte,recorte,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = login do Moodle
video-sobre-o-algoritmo-de-recorte-por-subdivisao-binaria-db7e2e,Vídeo sobre o Algoritmo de Recorte por Subdivisão Binária,references,,unidade-04-processo-de-visualizacao-2d,6 - Processo de Visualização 2D,Vídeo sobre o Algoritmo de Recorte por Subdivisão Binária · Conteúdo Extraído,recorte,recorte,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
pagina-com-videos-sobre-mapeamento-9f410e,Página com Vídeos sobre Mapeamento,references,,unidade-04-processo-de-visualizacao-2d,6 - Processo de Visualização 2D,"Página com Vídeos sobre Mapeamento · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e Professores",sistema-de-coordenadas-cartesianas,sistema-de-coordenadas-cartesianas,,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); u04 pelo oraculo; mapeamento window/viewport = mudanca de sistema de coordenadas (plano: u05/mapeamento-window-e-viewport)
video-sobre-mapeamento-em-opengl-1dad3c,Vídeo sobre MAPEAMENTO em OpenGL,references,,unidade-04-processo-de-visualizacao-2d,6 - Processo de Visualização 2D,Vídeo sobre MAPEAMENTO em OpenGL · Conteúdo Extraído,2d-3d-mao-direita-e-mao-esquerda,sistema-de-coordenadas-cartesianas,,conteudo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); u04 pelo oraculo; mapeamento window/viewport = mudanca de sistema de coordenadas (plano: u05/mapeamento-window-e-viewport)
pagina-com-videos-sobre-curvas-parametricas-63d902,Página com Vídeos sobre Curvas Paramétricas,references,,unidade-07-representacao-e-modelagem-de-objetos,7 - Curvas Paramétricas,"Página com Vídeos sobre Curvas Paramétricas · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e Pr",representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = login do Moodle
pagina-com-videos-sobre-manipulacao-de-imagens-61ddde,Página com Vídeos sobre Manipulação de Imagens,references,,unidade-03-processamento-de-imagens-e-visao-computacional,8 - Manipulação de Imagens,"Página com Vídeos sobre Manipulação de Imagens · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e",cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,filtros,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); mesmo assunto da pagina 'img' (tipos de imagens)
pagina-com-videos-sobre-introducao-ao-processamento-de-imagens-61f156,Página com Vídeos sobre Introdução ao Processamento de Imagens,references,,unidade-03-processamento-de-imagens-e-visao-computacional,9 - Introdução ao Processamento de Imagens,"Página com Vídeos sobre Introdução ao Processamento de Imagens · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestr",,introducao-e-exemplos-de-aplicacoes,filtros,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); conteudo capturado = login do Moodle
pagina-com-videos-sobre-segmentacao-de-imagens-d0627f,Página com Vídeos sobre Segmentação de Imagens,references,,unidade-03-processamento-de-imagens-e-visao-computacional,10 - Segmentação de Imagens,"Página com Vídeos sobre Segmentação de Imagens · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e",segmentacao,segmentacao,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
pagina-com-videos-sobre-segmentacao-por-texturas-e03566,Página com Vídeos sobre Segmentação por Texturas,references,,unidade-03-processamento-de-imagens-e-visao-computacional,10 - Segmentação de Imagens,"Página com Vídeos sobre Segmentação por Texturas · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado",segmentacao,segmentacao,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
aula-gravada-975b85,Aula gravada,references,,unidade-03-processamento-de-imagens-e-visao-computacional,11 - Morfologia Matemática,Aula gravada · Conteúdo Extraído,,segmentacao,filtros,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); u03 por pino; aula gravada de morfologia
pagina-com-videos-sobre-morfologia-matematica-06265a,Página com Vídeos sobre Morfologia Matemática,references,,unidade-03-processamento-de-imagens-e-visao-computacional,11 - Morfologia Matemática,"Página com Vídeos sobre Morfologia Matemática · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e ",,segmentacao,filtros,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); u03 por pino; conteudo capturado = login do Moodle
video-sobre-prechimento-de-areas-duracao-330-defae7,Vídeo sobre Prechimento de Áreas (Duração 3:30),references,,unidade-03-processamento-de-imagens-e-visao-computacional,Exercícios de Processamento de Imagens,Vídeo sobre Prechimento de Áreas (Duração 3:30) · Conteúdo Extraído,segmentacao,segmentacao,,titulo,yes,"provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); preenchimento de area (flood fill), como floodfill; alternativa u04/preenchimento-de-poligonos"
video-sobre-prechimento-de-areas-duracao-1300-d87e5f,Vídeo sobre Prechimento de Áreas (Duração: 13:00),references,,unidade-03-processamento-de-imagens-e-visao-computacional,Exercícios de Processamento de Imagens,Vídeo sobre Prechimento de Áreas (Duração: 13:00) · Conteúdo Extraído,segmentacao,segmentacao,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); idem
paginas-com-videos-sobre-modelagem-geometrica-f2614a,Páginas com Vídeos sobre Modelagem Geométrica,references,,unidade-07-representacao-e-modelagem-de-objetos,12 - Modelagem Geométrica,"Páginas com Vídeos sobre Modelagem Geométrica · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e ",tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,formas-de-representacao,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); u07 por pino; conteudo capturado = login do Moodle
pagina-com-videos-sobre-visualizacao-3d-35a833,Página com Vídeos sobre Visualização 3D,references,,unidade-06-processo-de-visualizacao-3d,13 - Computação Gráfica 3D,"Página com Vídeos sobre Visualização 3D · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e Profes",pipeline-de-visualizacao-3d,pipeline-de-visualizacao-3d,projecoes;conceito-de-camera-sintetica,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
pagina-com-videos-sobre-remocao-de-elementos-ocultos-20c34a,Página com Vídeos sobre Remoção de Elementos Ocultos,references,,unidade-06-processo-de-visualizacao-3d,15 - Remoção de Elementos Ocultos,"Página com Vídeos sobre Remoção de Elementos Ocultos · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Douto",algoritmos-de-remocao-de-elementos-ocultos,algoritmos-de-remocao-de-elementos-ocultos,,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
pagina-com-videos-sobre-sintese-de-imagens-realisticas-a6d9ea,Página com Vídeos sobre Síntese de Imagens Realísticas,references,,unidade-08-sintese-de-imagens-realisticas,16 - Síntese de Imagens Realísticas,"Página com Vídeos sobre Síntese de Imagens Realísticas · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Dou",modelos-de-reflexao-ambiente-difusa-especular,modelos-de-iluminacao-luz-pontual-direcional-spot,modelos-de-reflexao-ambiente-difusa-especular;metodos-de-sombreamento-flat-gouraud-phong,titulo,yes,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user)
pagina-com-videos-sobre-mapeamento-de-texturas-07bbe3,Página com Vídeos sobre Mapeamento de Texturas,references,,unidade-04-processo-de-visualizacao-2d,17 - Mapeamento de Texturas,"Página com Vídeos sobre Mapeamento de Texturas · Conteúdo Extraído · Acesso a Moodle PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul · Prezados Alunos de Graduação, Mestrado, Doutorado e",sistema-de-coordenadas-cartesianas,,,titulo,no,provenance=proposto-claude 2026-09-05 (aguarda aprovacao do user); BLOCO ERRADO (idem maptextures): verdade u08/mapeamento-de-textura
